device_id,device_window_index,window_start,window_end,source_anomaly_label,sequence_length,reconstruction_error,threshold,error_margin,predicted_anomaly,top_error_feature,top_error_timestep_offset,feature_error_cpu,feature_error_memory,feature_error_in_octets,feature_error_out_octets,feature_error_errors,detection_basis
dev_12,312,2025-01-02 02:00:00,2025-01-02 02:45:00,0,10,0.00899029,0.016955720726400614,-0.007965431082993746,0,memory,3,0.011462524,0.013255899,0.0052865976,0.007093893,0.007852533,error 0.008990 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_12,313,2025-01-02 02:05:00,2025-01-02 02:50:00,0,10,0.008955577,0.016955720726400614,-0.008000143337994814,0,cpu,2,0.012767101,0.01153796,0.005807259,0.0065965974,0.008068967,error 0.008956 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_12,314,2025-01-02 02:10:00,2025-01-02 02:55:00,0,10,0.008962116,0.016955720726400614,-0.007993604522198439,0,memory,1,0.012492315,0.012827729,0.0057129017,0.0054533454,0.008324291,error 0.008962 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_12,315,2025-01-02 02:15:00,2025-01-02 03:00:00,0,10,0.009769809,0.016955720726400614,-0.0071859112940728664,0,cpu,8,0.02522718,0.0071037477,0.005166492,0.0055464422,0.0058051855,error 0.009770 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_12,316,2025-01-02 02:20:00,2025-01-02 03:05:00,0,10,0.009776234,0.016955720726400614,-0.007179487030953169,0,cpu,8,0.026057472,0.0067050434,0.0055103404,0.005615064,0.004993244,error 0.009776 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_12,317,2025-01-02 02:25:00,2025-01-02 03:10:00,0,10,0.009548121,0.016955720726400614,-0.0074075995944440365,0,cpu,6,0.023949077,0.006916785,0.005558299,0.006147033,0.005169413,error 0.009548 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_12,318,2025-01-02 02:30:00,2025-01-02 03:15:00,0,10,0.009704252,0.016955720726400614,-0.007251468952745199,0,cpu,5,0.023114782,0.0053003277,0.004091652,0.009177061,0.0068374365,error 0.009704 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_12,319,2025-01-02 02:35:00,2025-01-02 03:20:00,0,10,0.009413133,0.016955720726400614,-0.007542587351053953,0,cpu,5,0.023683676,0.002690229,0.0034929332,0.0113513805,0.0058474476,error 0.009413 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_12,320,2025-01-02 02:40:00,2025-01-02 03:25:00,0,10,0.009236366,0.016955720726400614,-0.007719355169683695,0,cpu,4,0.022941925,0.0024371406,0.0034323279,0.011881018,0.005489415,error 0.009236 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_12,321,2025-01-02 02:45:00,2025-01-02 03:30:00,0,10,0.00852931,0.016955720726400614,-0.008426410611718893,0,cpu,3,0.020426756,0.0038771268,0.00456748,0.009962903,0.003812279,error 0.008529 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_12,322,2025-01-02 02:50:00,2025-01-02 03:35:00,0,10,0.008576013,0.016955720726400614,-0.00837970757856965,0,cpu,2,0.020895557,0.004505058,0.003914957,0.009614869,0.0039496236,error 0.008576 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_12,323,2025-01-02 02:55:00,2025-01-02 03:40:00,0,10,0.008501036,0.016955720726400614,-0.008454684633761644,0,cpu,1,0.018619262,0.005415636,0.0029932386,0.011514339,0.003962706,error 0.008501 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_12,324,2025-01-02 03:00:00,2025-01-02 03:45:00,0,10,0.0076059913,0.016955720726400614,-0.009349729400128126,0,cpu,0,0.013446251,0.0056980243,0.0018874131,0.013390338,0.0036079306,error 0.007606 stayed below threshold 0.016956; highest contribution from cpu at window step 0
dev_12,325,2025-01-02 03:05:00,2025-01-02 03:50:00,0,10,0.006681277,0.016955720726400614,-0.01027444377541542,0,out_octets,7,0.009125866,0.0049001155,0.0012255548,0.014441532,0.003713318,error 0.006681 stayed below threshold 0.016956; highest contribution from out_octets at window step 7
dev_12,326,2025-01-02 03:10:00,2025-01-02 03:55:00,0,10,0.008173879,0.016955720726400614,-0.008781841490417719,0,out_octets,9,0.010037769,0.007502006,0.0034226547,0.01630921,0.0035977536,error 0.008174 stayed below threshold 0.016956; highest contribution from out_octets at window step 9
dev_12,327,2025-01-02 03:15:00,2025-01-02 04:00:00,0,10,0.00794223,0.016955720726400614,-0.009013490285724401,0,out_octets,8,0.009514382,0.00857647,0.0044910093,0.014519664,0.0026096213,error 0.007942 stayed below threshold 0.016956; highest contribution from out_octets at window step 8
dev_12,328,2025-01-02 03:20:00,2025-01-02 04:05:00,0,10,0.007698809,0.016955720726400614,-0.009256911929696798,0,out_octets,7,0.008601434,0.006006305,0.0041415067,0.015476279,0.0042685196,error 0.007699 stayed below threshold 0.016956; highest contribution from out_octets at window step 7
dev_12,329,2025-01-02 03:25:00,2025-01-02 04:10:00,0,10,0.008216361,0.016955720726400614,-0.008739360142499208,0,out_octets,6,0.009417146,0.007000237,0.003654873,0.015885383,0.005124164,error 0.008216 stayed below threshold 0.016956; highest contribution from out_octets at window step 6
dev_12,330,2025-01-02 03:30:00,2025-01-02 04:15:00,0,10,0.00984428,0.016955720726400614,-0.0071114408783614635,0,out_octets,5,0.013445722,0.008492298,0.0067546726,0.014102141,0.006426564,error 0.009844 stayed below threshold 0.016956; highest contribution from out_octets at window step 5
dev_12,331,2025-01-02 03:35:00,2025-01-02 04:20:00,0,10,0.0103185335,0.016955720726400614,-0.006637187208980322,0,cpu,8,0.013611838,0.00928417,0.008575159,0.013354177,0.0067673204,error 0.010319 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_12,332,2025-01-02 03:40:00,2025-01-02 04:25:00,0,10,0.011366597,0.016955720726400614,-0.005589123349636793,0,cpu,3,0.015825106,0.008745737,0.008918041,0.014227991,0.009116115,error 0.011367 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_12,333,2025-01-02 03:45:00,2025-01-02 04:30:00,0,10,0.010724166,0.016955720726400614,-0.006231554318219423,0,cpu,6,0.013004197,0.010415818,0.009301273,0.012994697,0.007904851,error 0.010724 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_12,334,2025-01-02 03:50:00,2025-01-02 04:35:00,0,10,0.009903023,0.016955720726400614,-0.007052697706967592,0,cpu,5,0.013058996,0.0112139555,0.0093786605,0.008093381,0.0077701225,error 0.009903 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_12,335,2025-01-02 03:55:00,2025-01-02 04:40:00,0,10,0.009735336,0.016955720726400614,-0.007220385130494833,0,cpu,4,0.011207367,0.011059683,0.009219125,0.009366294,0.0078242095,error 0.009735 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_12,336,2025-01-02 04:00:00,2025-01-02 04:45:00,0,10,0.008617066,0.016955720726400614,-0.0083386548794806,0,cpu,3,0.0112969475,0.0074902573,0.009138911,0.008938846,0.006220365,error 0.008617 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_12,337,2025-01-02 04:05:00,2025-01-02 04:50:00,0,10,0.008421269,0.016955720726400614,-0.008534451480954885,0,cpu,2,0.01160883,0.0093002245,0.009627593,0.0063065514,0.0052631507,error 0.008421 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_12,338,2025-01-02 04:10:00,2025-01-02 04:55:00,0,10,0.008193976,0.016955720726400614,-0.008761744480580091,0,cpu,1,0.010903552,0.007916073,0.009171256,0.0075495103,0.0054294905,error 0.008194 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_12,339,2025-01-02 04:15:00,2025-01-02 05:00:00,0,10,0.0076465025,0.016955720726400614,-0.009309218265116215,0,in_octets,0,0.008540408,0.006932684,0.010231225,0.0074333847,0.0050948123,error 0.007647 stayed below threshold 0.016956; highest contribution from in_octets at window step 0
dev_12,340,2025-01-02 04:20:00,2025-01-02 05:05:00,0,10,0.007238544,0.016955720726400614,-0.009717176668345928,0,errors,8,0.0068850005,0.0050081196,0.0049831197,0.0074196057,0.011896877,error 0.007239 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_12,341,2025-01-02 04:25:00,2025-01-02 05:10:00,0,10,0.007470107,0.016955720726400614,-0.00948561355471611,0,cpu,7,0.012510988,0.0047337348,0.0042435513,0.007040112,0.008822149,error 0.007470 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_12,342,2025-01-02 04:30:00,2025-01-02 05:15:00,0,10,0.0072012376,0.016955720726400614,-0.009754483122378588,0,errors,6,0.008991461,0.0047069923,0.0041198297,0.007156688,0.011031218,error 0.007201 stayed below threshold 0.016956; highest contribution from errors at window step 6
dev_12,343,2025-01-02 04:35:00,2025-01-02 05:20:00,0,10,0.009564865,0.016955720726400614,-0.007390855345875025,0,memory,8,0.0062572523,0.01647064,0.0034980588,0.007622798,0.013975574,error 0.009565 stayed below threshold 0.016956; highest contribution from memory at window step 8
dev_12,344,2025-01-02 04:40:00,2025-01-02 05:25:00,0,10,0.01081413,0.016955720726400614,-0.006141590420156717,0,memory,8,0.0061286525,0.022650456,0.006984085,0.0060610035,0.012246453,error 0.010814 stayed below threshold 0.016956; highest contribution from memory at window step 8
dev_12,345,2025-01-02 04:45:00,2025-01-02 05:30:00,0,10,0.01148891,0.016955720726400614,-0.005466810893267393,0,memory,7,0.0053927423,0.021997722,0.007191734,0.006734124,0.016128218,error 0.011489 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_12,346,2025-01-02 04:50:00,2025-01-02 05:35:00,0,10,0.012056275,0.016955720726400614,-0.004899445455521345,0,memory,6,0.00519474,0.02615275,0.0077561014,0.005318356,0.015859425,error 0.012056 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_12,347,2025-01-02 04:55:00,2025-01-02 05:40:00,0,10,0.01244141,0.016955720726400614,-0.004514310974627733,0,memory,5,0.007996328,0.027707953,0.007002604,0.004910958,0.014589207,error 0.012441 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_12,348,2025-01-02 05:00:00,2025-01-02 05:45:00,0,10,0.013044745,0.016955720726400614,-0.003910975996404886,0,memory,4,0.010208498,0.02762194,0.0074403686,0.0050662165,0.014886705,error 0.013045 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_12,349,2025-01-02 05:05:00,2025-01-02 05:50:00,0,10,0.013118155,0.016955720726400614,-0.0038375654257833958,0,memory,3,0.009777053,0.029618334,0.008158254,0.0044371635,0.013599974,error 0.013118 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_12,350,2025-01-02 05:10:00,2025-01-02 05:55:00,0,10,0.0128625855,0.016955720726400614,-0.004093135241419077,0,memory,2,0.011398096,0.028559467,0.0075039444,0.0055101574,0.011341259,error 0.012863 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_12,351,2025-01-02 05:15:00,2025-01-02 06:00:00,0,10,0.013544451,0.016955720726400614,-0.0034112692810595036,0,memory,1,0.010118568,0.029900819,0.009925857,0.005927658,0.011849355,error 0.013544 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_12,352,2025-01-02 05:20:00,2025-01-02 06:05:00,0,10,0.011050496,0.016955720726400614,-0.005905224476009607,0,memory,3,0.010922663,0.019168671,0.009912751,0.008193077,0.0070553184,error 0.011050 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_12,353,2025-01-02 05:25:00,2025-01-02 06:10:00,0,10,0.01036355,0.016955720726400614,-0.006592170801013708,0,memory,6,0.012826021,0.015429449,0.006512058,0.009025266,0.008024955,error 0.010364 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_12,354,2025-01-02 05:30:00,2025-01-02 06:15:00,0,10,0.0105480645,0.016955720726400614,-0.006407656241208315,0,cpu,5,0.013738166,0.013563767,0.006445355,0.010343129,0.008649914,error 0.010548 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_12,355,2025-01-02 05:35:00,2025-01-02 06:20:00,0,10,0.010038837,0.016955720726400614,-0.006916883867233992,0,cpu,3,0.013048043,0.007358557,0.0063157105,0.010695905,0.012775975,error 0.010039 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_12,356,2025-01-02 05:40:00,2025-01-02 06:25:00,0,10,0.010631143,0.016955720726400614,-0.006324577610939741,0,cpu,2,0.01620191,0.008333674,0.0053010536,0.014498469,0.008820608,error 0.010631 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_12,357,2025-01-02 05:45:00,2025-01-02 06:30:00,0,10,0.009220976,0.016955720726400614,-0.007734744343906641,0,out_octets,1,0.0088982675,0.007029685,0.005857714,0.014656743,0.00966247,error 0.009221 stayed below threshold 0.016956; highest contribution from out_octets at window step 1
dev_12,358,2025-01-02 05:50:00,2025-01-02 06:35:00,0,10,0.009534417,0.016955720726400614,-0.007421304006129503,0,out_octets,1,0.012711331,0.0056423927,0.005398773,0.015249583,0.008670003,error 0.009534 stayed below threshold 0.016956; highest contribution from out_octets at window step 1
dev_12,359,2025-01-02 05:55:00,2025-01-02 06:40:00,0,10,0.009445392,0.016955720726400614,-0.007510329131036997,0,out_octets,5,0.012748243,0.0060487255,0.0057288846,0.016544882,0.0061562196,error 0.009445 stayed below threshold 0.016956; highest contribution from out_octets at window step 5
dev_12,360,2025-01-02 06:00:00,2025-01-02 06:45:00,0,10,0.0077246767,0.016955720726400614,-0.009231043979525566,0,out_octets,4,0.009343015,0.0034043342,0.0061834045,0.014283816,0.0054088114,error 0.007725 stayed below threshold 0.016956; highest contribution from out_octets at window step 4
dev_12,361,2025-01-02 06:05:00,2025-01-02 06:50:00,0,10,0.007142609,0.016955720726400614,-0.009813111741095781,0,out_octets,3,0.009482109,0.0030951144,0.003856146,0.013554077,0.0057255975,error 0.007143 stayed below threshold 0.016956; highest contribution from out_octets at window step 3
dev_12,362,2025-01-02 06:10:00,2025-01-02 06:55:00,0,10,0.006741395,0.016955720726400614,-0.01021432550624013,0,out_octets,2,0.009652792,0.002440996,0.004417024,0.011734174,0.00546199,error 0.006741 stayed below threshold 0.016956; highest contribution from out_octets at window step 2
dev_12,363,2025-01-02 06:15:00,2025-01-02 07:00:00,0,10,0.0072634243,0.016955720726400614,-0.009692296385765076,0,cpu,1,0.013171772,0.0045485585,0.0049998895,0.009091945,0.004504959,error 0.007263 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_12,364,2025-01-02 06:20:00,2025-01-02 07:05:00,0,10,0.0066171265,0.016955720726400614,-0.01033859420567751,0,cpu,0,0.0127962995,0.0032890656,0.006734906,0.007683277,0.0025820832,error 0.006617 stayed below threshold 0.016956; highest contribution from cpu at window step 0
dev_12,365,2025-01-02 06:25:00,2025-01-02 07:10:00,0,10,0.007610035,0.016955720726400614,-0.009345685597509146,0,cpu,9,0.013874216,0.003003712,0.0066946438,0.011540398,0.0029372054,error 0.007610 stayed below threshold 0.016956; highest contribution from cpu at window step 9
dev_12,366,2025-01-02 06:30:00,2025-01-02 07:15:00,0,10,0.009470792,0.016955720726400614,-0.007484929170459509,0,cpu,7,0.013645035,0.0069529125,0.006792684,0.012679033,0.007284291,error 0.009471 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_12,367,2025-01-02 06:35:00,2025-01-02 07:20:00,0,10,0.009543108,0.016955720726400614,-0.007412612903863192,0,out_octets,6,0.012358548,0.0064440593,0.007915469,0.012372822,0.008624641,error 0.009543 stayed below threshold 0.016956; highest contribution from out_octets at window step 6
dev_12,368,2025-01-02 06:40:00,2025-01-02 07:25:00,0,10,0.010728966,0.016955720726400614,-0.006226754281669855,0,cpu,5,0.01997445,0.008101565,0.009042163,0.008518784,0.008007867,error 0.010729 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_12,369,2025-01-02 06:45:00,2025-01-02 07:30:00,0,10,0.012591243,0.016955720726400614,-0.004364477936178446,0,cpu,4,0.020625781,0.013459539,0.008709284,0.009507132,0.010654481,error 0.012591 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_12,370,2025-01-02 06:50:00,2025-01-02 07:35:00,0,10,0.014225247,0.016955720726400614,-0.0027304734103381634,0,errors,4,0.019981313,0.013481962,0.008893832,0.0081305895,0.020638539,error 0.014225 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_12,371,2025-01-02 06:55:00,2025-01-02 07:40:00,0,10,0.016098445,0.016955720726400614,-0.0008572754450142384,0,cpu,3,0.026813174,0.019092094,0.0075951703,0.008927339,0.018064454,error 0.016098 stayed below threshold 0.016956; highest contribution from cpu at window step 3
